2;supply_node;2177.00;9.80;468.00;5.74;0
2;supply_node;4026.00;10.10;1431.00;2.04;0
2;supply_node;4320.00;9.90;839.00;4.98;0
2;supply_node;5006.00;10.00;695.00;1.63;0
2;supply_node;1256.00;21.20;160.00;4.21;0
2;supply_node;5128.00;19.38;1782.00;0.87;0
2;supply_node;2384.00;9.70;1698.00;2.34;0
2;supply_node;2124.00;9.80;1847.00;0.10;0
2;supply_node;5150.00;13.07;1485.00;3.04;0
2;supply_node;3951.00;10.30;1725.00;4.52;0
2;supply_node;263.00;9.90;1034.00;2.27;0
2;supply_node;2828.00;10.50;1292.00;3.75;0
2;supply_node;2688.00;9.80;1931.00;0.41;0
2;supply_node;3278.00;10.50;507.00;4.45;0
2;supply_node;1054.00;18.25;769.00;5.93;0
2;supply_node;3248.00;10.12;1087.00;2.58;0
2;supply_node;717.00;23.10;478.00;5.16;0
2;supply_node;4372.00;10.30;1048.00;1.82;0
2;supply_node;924.00;9.70;1112.00;3.29;0
2;supply_node;2063.00;9.90;27.00;1.05;0
2;supply_node;5419.00;9.90;1728.00;3.99;0
2;supply_node;4707.00;22.65;1221.00;5.47;0
2;supply_node;4419.00;17.23;1593.00;2.12;0
2;supply_node;3946.00;10.20;1234.00;4.71;0
2;supply_node;5485.00;10.00;869.00;1.36;0
2;supply_node;702.00;19.60;604.00;4.29;0
2;supply_node;4838.00;10.15;1187.00;0.59;0
2;supply_node;2394.00;9.70;1937.00;3.53;0
2;supply_node;3570.00;10.20;510.00;5.01;0
2;supply_node;1599.00;17.75;161.00;2.76;0
2;supply_node;2830.00;9.90;1608.00;5.70;0
2;supply_node;839.00;19.30;43.00;0.90;0
2;supply_node;4452.00;19.43;1446.00;4.94;0
2;supply_node;3494.00;10.10;558.00;0.13;0
2;supply_node;2591.00;15.40;1689.00;3.07;0
2;supply_node;1472.00;10.07;1341.00;0.83;0
2;supply_node;4234.00;10.40;713.00;2.31;0
2;supply_node;4189.00;10.20;1231.00;5.24;0
2;supply_node;2488.00;11.93;1116.00;1.55;0
2;supply_node;2822.00;10.10;1406.00;4.48;0
2;supply_node;2829.00;9.75;460.00;1.13;0
2;supply_node;1762.00;14.70;455.00;3.71;0
2;supply_node;3758.00;10.10;536.00;0.37;0
2;supply_node;870.00;16.45;140.00;1.85;0
2;supply_node;5202.00;10.23;1412.00;5.89;0
2;supply_node;1364.00;16.35;1101.00;2.54;0
2;supply_node;3872.00;10.50;236.00;4.02;0
2;supply_node;3870.00;9.70;1732.00;1.78;0
2;supply_node;2764.00;10.10;1866.00;3.25;0
2;supply_node;5340.00;9.90;118.00;6.19;0
2;supply_node;4444.00;9.80;323.00;2.49;0
2;supply_node;4959.00;14.98;928.00;5.43;0
2;supply_node;844.00;24.30;647.00;2.08;0
2;supply_node;3252.00;10.20;330.00;4.67;0
2;supply_node;2622.00;9.80;266.00;1.32;0
2;supply_node;5258.00;10.00;178.00;2.80;0
2;supply_node;3636.00;10.30;1721.00;0.55;0
2;supply_node;1333.00;9.70;1792.00;3.49;0
2;supply_node;660.00;16.35;427.00;4.97;0
2;supply_node;1663.00;9.80;1882.00;2.73;0
2;supply_node;5266.00;9.70;1500.00;4.20;0
2;supply_node;4426.00;17.83;2006.00;0.86;0
2;supply_node;3429.00;9.95;702.00;4.90;0
2;supply_node;3979.00;10.50;291.00;0.09;0
2;supply_node;1910.00;20.10;1032.00;3.03;0
2;supply_node;2745.00;10.18;812.00;5.62;0
2;supply_node;2905.00;10.50;668.00;2.27;0
2;supply_node;1768.00;10.10;1220.00;5.20;0
2;supply_node;3424.00;10.43;1141.00;1.50;0
2;supply_node;2627.00;9.70;1824.00;4.44;0
2;supply_node;2181.00;15.25;1064.00;5.92;0
2;supply_node;1613.00;20.50;36.00;3.68;0
2;supply_node;1564.00;10.00;1330.00;0.33;0
2;supply_node;4534.00;9.90;267.00;1.81;0
2;supply_node;302.00;16.27;262.00;5.85;0
2;supply_node;5403.00;10.40;805.00;1.04;0
2;supply_node;1741.00;12.82;586.00;3.98;0
2;supply_node;1052.00;9.90;1786.00;1.74;0
2;supply_node;5394.00;10.00;473.00;3.22;0
2;supply_node;2950.00;10.00;1524.00;6.15;0
2;supply_node;4215.00;19.73;1917.00;2.46;0
2;supply_node;4487.00;14.03;1138.00;5.39;0
2;supply_node;4961.00;10.00;734.00;0.58;0
2;supply_node;2280.00;10.15;189.00;4.62;0
2;supply_node;1557.00;9.80;1130.00;1.28;0
2;supply_node;3702.00;10.30;1212.00;2.76;0
2;supply_node;3192.00;10.00;1534.00;5.69;0
2;supply_node;321.00;10.40;99.00;2.00;0
2;supply_node;1203.00;10.30;1194.00;4.93;0
2;supply_node;3560.00;14.90;880.00;1.58;0
2;supply_node;4259.00;10.10;47.00;4.17;0
2;supply_node;769.00;20.68;527.00;0.82;0
2;supply_node;2730.00;9.90;412.00;2.30;0
2;supply_node;3384.00;15.35;1054.00;0.06;0
2;supply_node;703.00;9.80;1355.00;2.99;0
2;supply_node;3595.00;22.30;973.00;4.47;0
2;supply_node;2423.00;10.48;127.00;2.23;0
2;supply_node;4939.00;21.85;989.00;3.71;0
2;supply_node;2444.00;9.70;1839.00;0.36;0
2;supply_node;4378.00;10.40;871.00;4.40;0
2;supply_node;3695.00;17.83;395.00;5.88;0
2;supply_node;2559.00;10.00;140.00;2.53;0
2;supply_node;227.00;15.10;465.00;5.12;0
2;supply_node;1123.00;9.70;1557.00;1.77;0
2;supply_node;433.00;17.05;65.00;4.71;0
2;supply_node;3075.00;15.32;995.00;1.01;0
2;supply_node;1225.00;9.80;1996.00;3.95;0
2;supply_node;1303.00;9.70;1922.00;5.42;0
2;supply_node;3199.00;10.10;31.00;3.18;0
2;supply_node;4063.00;10.10;749.00;6.11;0
2;supply_node;4871.00;13.10;1020.00;1.31;0
2;supply_node;4609.00;20.10;571.00;5.35;0
2;supply_node;1804.00;9.70;1817.00;0.55;0
2;supply_node;820.00;9.80;1301.00;3.48;0
2;supply_node;5512.00;10.00;304.00;6.07;0
2;supply_node;2919.00;12.18;1177.00;2.72;0
2;supply_node;4867.00;18.10;1483.00;5.65;0
2;supply_node;727.00;21.60;214.00;1.95;0
2;supply_node;3734.00;16.80;1038.00;4.89;0
2;supply_node;2487.00;22.65;1225.00;0.09;0
2;supply_node;4339.00;20.65;1788.00;4.13;0
2;supply_node;1422.00;9.70;1726.00;0.79;0
2;supply_node;5059.00;11.45;1870.00;2.26;0
2;supply_node;1527.00;17.88;577.00;0.02;0
2;supply_node;1236.00;18.12;436.00;1.50;0
2;supply_node;3252.00;10.10;1228.00;4.44;0
2;supply_node;3400.00;10.10;126.00;2.19;0
2;supply_node;2997.00;14.98;1142.00;3.67;0
2;supply_node;5411.00;10.20;176.00;0.32;0
2;supply_node;1139.00;17.33;255.00;2.91;0
2;supply_node;1494.00;17.95;244.00;5.84;0
2;supply_node;3799.00;10.00;1858.00;2.49;0
2;supply_node;3172.00;16.93;1010.00;5.08;0
2;supply_node;4399.00;15.82;1546.00;1.73;0
2;supply_node;5287.00;10.45;767.00;3.21;0
2;supply_node;3896.00;15.25;1971.00;0.97;0
2;supply_node;4384.00;10.28;746.00;3.91;0
2;supply_node;3663.00;11.10;893.00;5.38;0
2;supply_node;1617.00;24.50;543.00;3.14;0
2;supply_node;4625.00;10.00;716.00;4.62;0
2;supply_node;3673.00;10.30;1452.00;1.28;0
2;supply_node;1470.00;13.07;382.00;3.86;0
2;supply_node;4321.00;10.00;307.00;0.51;0
2;supply_node;1446.00;10.00;1154.00;3.44;0
2;supply_node;3071.00;9.90;1191.00;6.03;0
2;supply_node;3887.00;9.80;1775.00;2.68;0
2;supply_node;3961.00;9.90;663.00;4.16;0
2;supply_node;1162.00;17.75;522.00;1.92;0
2;supply_node;1762.00;12.48;318.00;4.86;0
2;supply_node;2566.00;14.35;1252.00;0.05;0
2;supply_node;2817.00;10.05;607.00;2.98;0
2;supply_node;1664.00;18.90;746.00;5.57;0
2;supply_node;2140.00;10.20;35.00;2.22;0
2;supply_node;3761.00;12.18;848.00;5.16;0
2;supply_node;448.00;15.70;245.00;1.46;0
2;supply_node;1571.00;9.70;1259.00;4.40;0
2;supply_node;3287.00;10.50;460.00;5.87;0
2;supply_node;569.00;21.68;76.00;3.63;0
2;supply_node;3862.00;10.20;58.00;0.28;0
2;supply_node;5092.00;12.62;1747.00;1.77;0
2;supply_node;3257.00;10.30;104.00;5.81;0
2;supply_node;1044.00;19.90;202.00;1.00;0
2;supply_node;1768.00;14.55;292.00;3.93;0
2;supply_node;1386.00;23.00;975.00;1.70;0
2;supply_node;3923.00;10.20;686.00;3.17;0
2;supply_node;5556.00;9.90;835.00;6.11;0
2;supply_node;1573.00;22.68;528.00;2.41;0
2;supply_node;3424.00;9.90;1386.00;5.35;0
2;supply_node;3043.00;10.18;691.00;2.00;0
2;supply_node;4147.00;10.30;1318.00;4.58;0
2;supply_node;3368.00;10.30;1260.00;1.24;0
2;supply_node;3214.00;9.90;1545.00;2.71;0
2;supply_node;3217.00;10.10;360.00;0.47;0
2;supply_node;2096.00;9.70;693.00;1.95;0
2;supply_node;3575.00;10.30;169.00;4.89;0
2;supply_node;1432.00;21.85;100.00;2.65;0
2;supply_node;1799.00;10.20;284.00;4.12;0
2;supply_node;1440.00;9.70;2022.00;0.77;0
2;supply_node;3682.00;10.18;157.00;3.36;0
2;supply_node;4741.00;22.70;1316.00;0.01;0
2;supply_node;5086.00;10.38;1982.00;2.95;0
2;supply_node;4296.00;9.78;1348.00;5.53;0
2;supply_node;5159.00;9.70;675.00;2.19;0
2;supply_node;3480.00;11.95;1054.00;3.66;0
2;supply_node;4612.00;10.30;321.00;1.42;0
2;supply_node;2066.00;10.20;1560.00;4.36;0
2;supply_node;3168.00;9.70;1212.00;5.84;0
2;supply_node;3663.00;18.20;820.00;3.59;0
2;supply_node;3440.00;9.70;1492.00;5.07;0
2;supply_node;3868.00;10.00;527.00;1.73;0
2;supply_node;3650.00;12.60;260.00;5.77;0
2;supply_node;4542.00;13.23;803.00;0.96;0
2;supply_node;3951.00;10.50;281.00;3.90;0
2;supply_node;922.00;21.75;651.00;0.20;0
2;supply_node;2483.00;15.18;1543.00;3.14;0
2;supply_node;1969.00;10.00;1478.00;6.07;0
2;supply_node;2674.00;10.10;521.00;2.37;0
2;supply_node;2213.00;10.30;100.00;5.31;0
2;supply_node;4687.00;19.55;1821.00;0.50;0
2;supply_node;5396.00;10.15;679.00;4.54;0
2;supply_node;4335.00;10.35;603.00;1.20;0
2;supply_node;4165.00;10.20;1442.00;2.68;0
2;supply_node;3845.00;10.20;1387.00;0.43;0
2;supply_node;2000.00;9.80;1428.00;1.91;0
2;supply_node;760.00;21.80;424.00;4.85;0
2;supply_node;5441.00;10.00;383.00;1.15;0
2;supply_node;264.00;10.10;189.00;4.08;0
2;supply_node;2001.00;12.32;1263.00;0.74;0
2;supply_node;2121.00;17.15;387.00;3.32;0
2;supply_node;3159.00;10.00;475.00;6.26;0
2;supply_node;3390.00;10.80;821.00;1.45;0
2;supply_node;1624.00;19.43;247.00;4.39;0
2;supply_node;1308.00;9.70;1560.00;2.15;0
2;supply_node;3792.00;9.93;2022.00;3.63;0
2;supply_node;194.00;9.73;868.00;0.28;0
2;supply_node;4419.00;24.60;1675.00;2.87;0
2;supply_node;1658.00;19.10;553.00;5.80;0
2;supply_node;3089.00;10.40;411.00;2.45;0
2;supply_node;214.00;9.70;853.00;5.03;0
2;supply_node;5451.00;9.90;90.00;1.69;0
2;supply_node;3681.00;16.25;955.00;3.17;0
2;supply_node;4875.00;18.45;1984.00;0.92;0
2;supply_node;4217.00;9.90;1297.00;3.86;0
2;supply_node;4579.00;10.68;1697.00;5.34;0
2;supply_node;1579.00;9.90;1449.00;3.10;0
2;supply_node;5425.00;9.90;1531.00;4.57;0
2;supply_node;5115.00;10.32;1062.00;1.23;0
2;supply_node;4155.00;16.62;1736.00;5.27;0
2;supply_node;3677.00;10.20;711.00;0.46;0
2;supply_node;2067.00;10.00;1593.00;3.40;0
2;supply_node;3263.00;10.00;203.00;5.99;0
2;supply_node;2414.00;17.75;1239.00;2.64;0
2;supply_node;1597.00;20.50;566.00;5.57;0
2;supply_node;3632.00;9.95;1524.00;1.87;0
2;supply_node;1923.00;23.35;24.00;4.81;0
2;supply_node;4455.00;11.45;1810.00;0.01;0
2;supply_node;3731.00;19.08;916.00;4.05;0
2;supply_node;1423.00;9.70;1853.00;5.52;0
2;supply_node;2203.00;9.85;457.00;2.18;0
2;supply_node;3414.00;10.32;450.00;6.22;0
2;supply_node;821.00;18.77;259.00;1.41;0
2;supply_node;3607.00;10.10;573.00;4.35;0
2;supply_node;4292.00;16.75;1497.00;0.65;0
2;supply_node;2655.00;9.80;324.00;3.59;0
2;supply_node;2495.00;10.10;999.00;0.24;0
2;supply_node;1243.00;18.50;266.00;2.82;0
2;supply_node;2845.00;10.03;372.00;5.76;0
2;supply_node;3725.00;14.45;726.00;0.96;0
2;supply_node;5195.00;13.60;1889.00;5.00;0
2;supply_node;3705.00;16.43;334.00;1.65;0
2;supply_node;3623.00;14.95;815.00;3.13;0
2;supply_node;1622.00;9.70;1450.00;0.89;0
2;supply_node;5064.00;10.10;681.00;2.36;0
2;supply_node;5183.00;19.65;1583.00;5.30;0
2;supply_node;5396.00;10.30;860.00;3.06;0
2;supply_node;4617.00;18.83;1431.00;4.54;0
2;supply_node;4227.00;15.70;1006.00;1.19;0
2;supply_node;1079.00;10.00;1161.00;3.78;0
2;supply_node;1348.00;14.07;979.00;0.43;0
2;supply_node;4382.00;13.70;1421.00;3.36;0
2;supply_node;4341.00;10.20;496.00;5.94;0
2;supply_node;896.00;9.90;1505.00;2.60;0
2;supply_node;2751.00;10.10;566.00;4.08;0
2;supply_node;2874.00;10.50;677.00;1.83;0
2;supply_node;4278.00;10.10;1016.00;4.78;0
2;supply_node;5575.00;9.90;199.00;6.25;0
2;supply_node;1420.00;9.70;1569.00;4.01;0
2;supply_node;3629.00;10.03;75.00;5.49;0
2;supply_node;1805.00;10.00;1068.00;2.14;0
2;supply_node;1955.00;12.35;1194.00;4.72;0
2;supply_node;1135.00;22.60;874.00;1.38;0
2;supply_node;4371.00;20.10;1617.00;4.31;0
2;supply_node;922.00;10.10;808.00;0.62;0
2;supply_node;2345.00;16.15;1231.00;3.55;0
2;supply_node;795.00;9.70;1405.00;5.03;0
2;supply_node;2536.00;10.00;832.00;1.68;0
2;supply_node;4886.00;10.10;1358.00;5.72;0
2;supply_node;3554.00;10.40;631.00;0.92;0
2;supply_node;3761.00;10.30;82.00;3.85;0
2;supply_node;2974.00;10.20;525.00;0.16;0
2;supply_node;1940.00;11.18;1078.00;3.09;0
2;supply_node;1356.00;9.70;1213.00;6.03;0
2;supply_node;1079.00;23.12;507.00;2.32;0
2;supply_node;3781.00;10.40;174.00;5.27;0
2;supply_node;732.00;19.88;693.00;0.46;0
2;supply_node;1563.00;20.30;372.00;4.50;0
2;supply_node;2808.00;10.20;99.00;1.15;0
2;supply_node;2297.00;10.30;133.00;2.63;0
2;supply_node;2251.00;10.10;827.00;0.39;0
2;supply_node;4993.00;10.95;2007.00;1.87;0
2;supply_node;2737.00;9.70;513.00;4.80;0
2;supply_node;3745.00;10.40;603.00;2.56;0
2;supply_node;3628.00;10.40;1745.00;4.04;0
2;supply_node;1059.00;25.50;105.00;0.69;0
2;supply_node;938.00;23.68;50.00;3.28;0
2;supply_node;4060.00;10.50;275.00;6.21;0
2;supply_node;4386.00;9.98;635.00;2.87;0
2;supply_node;2317.00;9.70;1880.00;5.45;0
2;supply_node;1202.00;10.07;1400.00;2.10;0
2;supply_node;4034.00;9.98;215.00;3.58;0
2;supply_node;2522.00;9.70;1768.00;1.34;0
2;supply_node;4459.00;9.90;432.00;2.81;0
2;supply_node;1695.00;15.12;531.00;5.76;0
2;supply_node;3056.00;9.98;538.00;3.51;0
2;supply_node;5043.00;13.20;1564.00;4.99;0
2;supply_node;2961.00;10.50;645.00;1.64;0
2;supply_node;3676.00;9.90;1809.00;4.23;0
2;supply_node;3199.00;10.30;1117.00;0.88;0
2;supply_node;2655.00;10.15;106.00;3.81;0
2;supply_node;3778.00;9.80;1390.00;0.11;0
2;supply_node;3682.00;14.75;917.00;3.05;0
2;supply_node;2993.00;10.75;124.00;4.53;0
2;supply_node;2054.00;13.57;941.00;2.29;0
2;supply_node;5035.00;10.40;1404.00;5.23;0
2;supply_node;2472.00;10.23;902.00;0.42;0
2;supply_node;2272.00;10.00;88.00;4.46;0
2;supply_node;2276.00;12.25;1510.00;5.94;0
2;supply_node;3643.00;18.95;938.00;2.59;0
2;supply_node;2487.00;10.05;32.00;0.35;0
2;supply_node;2590.00;14.45;1337.00;1.83;0
2;supply_node;2300.00;10.30;166.00;4.76;0
2;supply_node;3024.00;10.50;430.00;1.07;0
2;supply_node;3536.00;14.25;844.00;4.00;0
2;supply_node;690.00;9.80;1431.00;0.65;0
2;supply_node;4810.00;10.40;1234.00;3.24;0
2;supply_node;1835.00;10.00;1228.00;6.18;0
2;supply_node;4909.00;13.07;2018.00;1.37;0
2;supply_node;933.00;19.40;505.00;5.41;0
2;supply_node;2436.00;9.90;952.00;2.07;0
2;supply_node;3917.00;9.95;1221.00;3.54;0
2;supply_node;1676.00;9.70;986.00;1.30;0
2;supply_node;2909.00;10.30;113.00;2.78;0
2;supply_node;1554.00;9.90;1433.00;5.72;0
2;supply_node;4772.00;22.35;1802.00;2.02;0
2;supply_node;1819.00;10.10;975.00;4.95;0
2;supply_node;1780.00;18.88;36.00;1.60;0
2;supply_node;1675.00;19.00;344.00;3.09;0
2;supply_node;5205.00;9.70;698.00;0.84;0
2;supply_node;2151.00;13.95;1439.00;2.32;0
2;supply_node;2896.00;14.80;832.00;5.25;0
2;supply_node;971.00;21.25;588.00;3.02;0
2;supply_node;797.00;13.85;721.00;4.49;0
2;supply_node;183.00;9.80;806.00;1.14;0
2;supply_node;2592.00;9.70;559.00;3.73;0
2;supply_node;3663.00;10.12;1356.00;0.38;0
2;supply_node;1775.00;20.25;537.00;3.32;0
2;supply_node;3916.00;9.90;1162.00;5.90;0
2;supply_node;2621.00;9.90;157.00;2.56;0
2;supply_node;3876.00;9.80;373.00;4.03;0
2;supply_node;2433.00;10.00;1603.00;1.79;0
2;supply_node;3224.00;11.18;904.00;4.72;0
2;supply_node;2875.00;13.90;699.00;6.21;0
2;supply_node;1556.00;9.70;2021.00;3.96;0
2;supply_node;3382.00;10.03;733.00;5.44;0
2;supply_node;5337.00;10.12;897.00;2.09;0
2;supply_node;2178.00;9.90;1976.00;6.14;0
2;supply_node;671.00;24.80;384.00;1.33;0
2;supply_node;3756.00;10.40;656.00;4.27;0
2;supply_node;1102.00;9.93;1287.00;0.57;0
2;supply_node;1982.00;10.00;1653.00;3.51;0
2;supply_node;2588.00;9.80;470.00;4.98;0
2;supply_node;2925.00;10.20;1984.00;2.74;0
2;supply_node;5193.00;9.80;608.00;5.68;0
2;supply_node;3382.00;10.05;1191.00;0.87;0
2;supply_node;3660.00;17.25;423.00;4.91;0
