74;112;243;167;land;false;plains;1
75;223;219;245;land;false;mountain;1
76;249;228;223;land;true;forest;1
77;169;238;192;land;true;marsh;1
78;205;239;106;land;false;plains;1
79;240;22;252;land;false;plains;1
80;223;150;222;land;false;forest;1
81;190;248;86;land;false;mountain;1
82;146;232;174;land;false;desert;1
83;249;231;47;land;false;forest;1
84;121;197;227;land;false;forest;1
85;146;207;245;land;false;mountain;1
86;217;189;220;land;false;desert;1
87;216;188;226;land;false;forest;1
88;221;188;163;land;true;desert;1
89;138;188;179;land;true;plains;1
90;214;251;234;land;false;mountain;1
91;249;106;197;land;false;plains;1
92;182;172;219;land;false;mountain;1
93;191;202;197;land;false;jungle;1
94;229;195;93;land;false;forest;1
95;211;184;200;land;false;desert;1
96;215;175;203;land;false;forest;1
97;166;209;164;land;false;desert;1
98;199;217;87;land;false;mountain;1
99;169;197;242;land;false;forest;1
100;251;43;217;land;false;forest;1
101;152;199;172;land;false;desert;1
102;238;215;251;land;false;forest;1
103;180;218;152;land;false;forest;1
104;239;183;174;land;false;plains;1
105;168;197;167;land;true;plains;1
106;221;251;249;land;false;forest;1
107;196;164;143;land;false;plains;1
108;250;132;162;land;false;hills;1
109;234;168;107;land;true;forest;1
110;213;218;237;land;false;mountain;1
111;251;150;184;land;false;forest;1
112;154;130;230;land;false;forest;1
113;205;238;105;land;false;forest;1
114;17;252;238;land;false;hills;1
115;176;215;132;land;true;mountain;1
116;197;239;199;land;false;hills;1
117;146;223;160;land;false;hills;1
118;157;236;138;land;false;plains;1
119;247;64;232;land;false;plains;1
120;233;231;87;land;false;forest;1
121;32;229;247;land;false;desert;1
122;249;133;164;land;false;plains;1
123;231;116;231;land;false;plains;1
124;177;234;151;land;false;forest;1
125;199;222;80;land;false;plains;1
126;138;224;251;land;false;mountain;1
127;163;193;158;land;false;forest;1
128;213;168;203;land;false;mountain;1
129;154;251;202;land;false;marsh;1
130;222;250;199;land;true;desert;1
131;208;250;168;land;false;mountain;1
132;233;35;236;land;false;desert;1
133;228;160;232;land;false;desert;1
134;157;164;218;land;true;plains;1
135;72;253;195;land;false;plains;1
136;172;229;163;land;false;desert;1
137;249;251;95;land;false;forest;1
138;230;244;219;land;false;mountain;1
139;232;202;226;land;true;plains;1
140;239;99;168;land;false;plains;1
141;227;162;123;land;false;mountain;1
142;212;199;153;land;false;desert;1
143;234;245;131;land;false;plains;1
144;243;236;88;land;false;forest;1
145;215;169;184;land;false;forest;1
146;204;222;89;land;false;plains;1
147;253;172;137;land;false;forest;1
148;234;232;204;land;false;mountain;1
149;228;254;238;land;false;marsh;1
150;232;89;214;land;false;jungle;1
151;224;250;86;land;false;plains;1
152;174;234;141;land;false;hills;1
153;228;67;209;land;false;forest;1
154;180;235;127;land;false;plains;1
155;246;163;220;land;false;forest;1
156;139;228;150;land;false;forest;1
157;251;252;199;land;false;mountain;1
158;100;248;230;land;false;plains;1
159;182;187;148;land;false;mountain;1
160;166;167;214;land;false;plains;1
161;119;190;233;land;false;desert;1
162;142;235;206;land;false;desert;1
163;230;126;249;land;false;plains;1
164;226;137;234;land;false;mountain;1
165;253;157;126;land;false;plains;1
166;180;167;180;land;false;forest;1
167;220;90;246;land;false;plains;1
168;143;126;244;land;true;plains;1
169;133;129;252;land;false;forest;1
170;220;252;240;land;false;desert;1
171;240;173;222;land;false;forest;1
172;242;174;208;land;false;mountain;1
173;150;225;127;land;false;forest;1
174;210;219;233;land;false;mountain;1
175;190;192;229;land;false;plains;1
176;228;125;199;land;false;forest;1
177;191;214;231;land;false;desert;1
178;219;131;175;land;true;plains;1
179;216;218;119;land;true;plains;1
180;215;175;238;land;false;mountain;1
181;254;97;187;land;false;plains;1
182;142;245;146;land;false;mountain;1
183;218;241;112;land;false;forest;1
184;182;86;251;land;false;plains;1
185;224;72;209;land;false;plains;1
186;253;30;228;land;true;forest;1
187;212;243;169;land;false;mountain;1
188;247;156;169;land;false;forest;1
189;139;204;227;land;false;desert;1
190;226;254;174;land;false;plains;1
191;186;243;156;land;false;forest;1
192;205;231;212;land;false;mountain;1
193;32;235;248;land;false;forest;1
194;98;200;247;land;false;plains;1
195;245;186;140;land;false;mountain;1
196;191;73;239;land;false;mountain;1
197;123;238;159;land;false;forest;1
198;214;229;127;land;false;mountain;1
199;143;187;239;land;false;desert;1
200;224;209;73;land;false;forest;1
201;140;212;200;land;false;forest;1
202;201;156;213;land;false;plains;1
203;27;249;227;land;false;plains;1
204;213;207;138;land;false;mountain;1
205;167;217;195;land;false;forest;1
206;229;246;252;land;false;plains;1
207;187;238;201;land;false;forest;1
208;193;143;175;land;false;forest;1
209;250;208;211;land;false;mountain;1
210;234;248;169;land;false;plains;1
211;161;145;249;land;false;mountain;1
212;244;88;244;land;false;forest;1
213;200;185;200;land;false;mountain;1
214;220;81;209;land;false;plains;1
215;182;236;160;land;false;forest;1
216;218;187;235;land;false;forest;1
217;243;219;99;land;true;forest;1
218;111;154;252;land;false;plains;1
219;239;227;131;land;false;mountain;1
220;253;77;184;land;false;mountain;1
221;213;247;213;land;false;forest;1
222;219;217;159;land;false;plains;1
223;173;178;189;land;false;forest;1
224;226;239;134;land;false;forest;1
225;168;218;220;land;false;marsh;1
226;242;214;54;land;false;desert;1
227;183;162;245;land;false;mountain;1
228;241;208;97;land;false;plains;1
229;208;128;246;land;false;desert;1
230;141;234;210;land;false;forest;1
231;246;202;121;land;false;mountain;1
232;228;48;247;land;false;plains;1
233;234;253;94;land;false;forest;1
234;199;251;64;land;false;plains;1
235;171;247;219;land;false;plains;1
236;250;250;220;land;false;mountain;1
237;113;248;219;land;false;forest;1
238;214;79;227;land;false;plains;1
239;230;175;152;land;false;plains;1
240;146;221;218;land;false;plains;1
241;194;229;92;land;false;plains;1
242;172;220;213;land;false;plains;1
243;172;207;164;land;false;forest;1
244;174;241;254;land;false;forest;1
245;244;241;122;land;false;hills;1
246;236;168;235;land;false;plains;1
247;20;243;241;land;false;plains;1
248;140;227;175;land;false;forest;1
249;189;214;153;land;false;desert;1
250;237;93;252;land;false;plains;1
251;236;105;216;land;false;mountain;1
252;213;228;205;land;false;mountain;1
253;221;251;168;land;false;desert;1
254;203;114;224;land;false;plains;1
255;245;222;167;land;false;plains;1
256;217;187;98;land;false;forest;1
257;247;61;249;land;false;mountain;1
258;114;235;172;land;false;plains;1
259;145;127;249;land;false;mountain;1
260;193;220;101;land;false;forest;1
261;249;139;212;land;false;mountain;1
262;196;100;236;land;false;marsh;1
263;225;188;156;land;true;plains;1
264;236;135;141;land;true;forest;1
265;254;126;216;land;false;plains;1
266;248;230;31;land;false;forest;1
267;87;206;217;land;false;mountain;1
268;231;123;217;land;false;plains;1
269;206;219;222;land;false;mountain;1
270;224;148;138;land;false;forest;1
271;194;248;254;land;false;plains;1
272;228;197;159;land;false;mountain;1
273;227;164;124;land;false;plains;1
274;197;156;209;land;false;desert;1
275;150;193;188;land;false;plains;1
276;233;197;98;land;false;plains;1
277;215;230;161;land;false;forest;1
278;182;140;248;land;false;forest;1
279;247;248;108;land;false;plains;1
280;154;224;172;land;true;plains;1
281;170;164;234;land;false;desert;1
282;158;228;253;land;false;mountain;1
283;163;235;179;land;true;plains;1
284;251;166;117;land;false;hills;1
285;178;236;234;land;false;mountain;1
286;243;197;204;land;true;forest;1
287;220;169;225;land;false;marsh;1
288;74;250;177;land;false;mountain;1
289;52;231;251;land;false;plains;1
290;164;171;198;land;true;plains;1
291;227;154;221;land;false;plains;1
292;181;130;228;land;false;mountain;1
293;166;151;229;land;false;plains;1
294;199;238;95;land;false;plains;1
295;154;192;174;land;false;mountain;1
296;111;213;214;land;false;desert;1
297;206;48;248;land;false;plains;1
298;188;70;247;land;false;mountain;1
299;139;200;238;land;false;forest;1
300;215;156;136;land;false;plains;1
301;251;97;220;land;false;mountain;1
302;248;221;66;land;false;plains;1
303;129;151;251;land;false;forest;1
304;224;135;216;land;true;mountain;1
305;253;215;214;land;false;desert;1
306;249;131;248;land;true;mountain;1
307;209;132;166;land;false;mountain;1
308;181;222;104;land;false;plains;1
309;116;224;249;land;false;forest;1
310;243;149;239;land;false;plains;1
311;211;142;213;land;true;desert;1
312;175;218;194;land;false;desert;1
313;97;186;229;land;false;forest;1
314;239;146;194;land;false;forest;1
315;65;200;250;land;false;forest;1
316;204;196;128;land;false;plains;1
317;254;169;196;land;false;mountain;1
318;197;194;144;land;false;mountain;1
319;252;195;221;land;false;forest;1
320;29;238;236;land;false;plains;1
321;243;160;154;land;true;desert;1
322;229;229;189;land;false;plains;1
323;80;231;246;land;false;plains;1
324;216;155;197;land;false;plains;1
325;208;120;249;land;true;plains;1
326;188;161;187;land;false;plains;1
327;248;78;207;land;false;plains;1
328;161;237;191;land;false;plains;1
329;200;162;190;land;false;plains;1
330;146;137;246;land;true;forest;1
331;215;154;179;land;false;plains;1
332;127;205;234;land;false;plains;1
333;220;78;220;land;false;mountain;1
334;98;230;177;land;false;plains;1
335;139;188;214;land;false;mountain;1
336;230;165;183;land;false;forest;1
337;234;58;213;land;false;hills;1
338;67;253;242;land;false;plains;1
339;184;195;179;land;false;plains;1
340;228;196;138;land;false;mountain;1
341;246;152;199;land;false;mountain;1
342;189;235;236;land;false;marsh;1
343;215;68;247;land;false;forest;1
344;141;237;194;land;false;mountain;1
345;234;182;172;land;false;plains;1
346;213;230;83;land;false;mountain;1
347;144;161;200;land;false;mountain;1
348;93;172;250;land;false;desert;1
349;172;201;166;land;false;mountain;1
350;73;246;201;land;false;plains;1
351;159;212;150;land;false;mountain;1
352;95;210;240;land;false;forest;1
353;185;131;202;land;false;plains;1
354;206;244;145;land;false;plains;1
355;25;233;244;land;false;plains;1
356;209;139;225;land;false;hills;1
357;215;220;211;land;false;mountain;1
358;224;203;111;land;false;plains;1
359;195;106;211;land;false;plains;1
360;233;205;155;land;false;mountain;1
361;241;161;211;land;false;forest;1
362;228;59;246;land;false;plains;1
363;244;136;194;land;false;plains;1
364;184;192;169;land;false;mountain;1
365;181;101;235;land;false;forest;1
366;127;242;157;land;false;mountain;1
367;253;232;22;land;false;mountain;1
368;179;199;137;land;false;mountain;1
369;181;197;137;land;false;forest;1
370;146;112;245;land;false;plains;1
371;157;208;140;land;false;plains;1
372;245;218;209;land;false;forest;1
373;232;104;196;land;false;plains;1
374;151;226;174;land;false;mountain;1
375;172;150;232;land;false;mountain;1
376;247;218;99;land;false;plains;1
377;179;245;159;land;false;plains;1
378;79;185;242;land;false;plains;1
379;162;127;226;land;false;forest;1
380;180;201;140;land;false;mountain;1
381;191;165;170;land;false;forest;1
382;215;222;163;land;false;mountain;1
383;106;169;229;land;false;mountain;1
384;50;239;244;land;false;forest;1
385;242;135;145;land;false;forest;1
386;139;196;226;land;false;forest;1
387;222;82;216;land;false;plains;1
388;159;253;181;land;false;hills;1
389;183;122;216;land;false;forest;1
390;162;209;139;land;false;mountain;1
391;179;117;215;land;false;plains;1
392;218;119;244;land;false;plains;1
393;80;241;242;land;false;desert;1
394;221;144;196;land;false;forest;1
395;148;212;203;land;false;forest;1
396;183;230;180;land;false;plains;1
397;203;192;207;land;false;forest;1
398;201;184;223;land;false;mountain;1
399;159;234;247;land;false;plains;1
400;151;195;168;land;false;forest;1
401;159;247;160;land;false;mountain;1
402;77;208;219;land;false;plains;1
403;186;239;132;land;false;mountain;1
404;234;55;251;land;false;forest;1
405;156;189;210;land;false;forest;1
406;68;250;206;land;false;plains;1
407;160;196;172;land;false;mountain;1
408;161;252;150;land;false;forest;1
409;85;232;193;land;false;plains;1
410;197;201;230;land;false;mountain;1
411;190;143;196;land;false;plains;1
412;93;211;212;land;false;mountain;1
413;223;136;201;land;false;desert;1
414;211;196;104;land;false;forest;1
415;247;128;208;land;false;mountain;1
416;245;94;191;land;false;plains;1
417;198;172;150;land;true;marsh;1
418;196;232;110;land;false;mountain;1
419;218;175;203;land;false;mountain;1
420;213;191;106;land;false;plains;1
421;236;122;206;land;false;forest;1
422;139;189;195;land;false;hills;1
423;254;184;153;land;false;plains;1
424;208;200;139;land;false;plains;1
425;171;135;217;land;false;plains;1
426;159;213;205;land;false;mountain;1
427;171;151;216;land;false;plains;1
428;251;89;188;land;false;plains;1
429;230;229;62;land;false;forest;1
430;197;202;119;land;false;mountain;1
431;166;154;219;land;false;mountain;1
432;182;158;241;land;false;mountain;1
433;187;146;219;land;false;forest;1
434;159;195;241;land;false;marsh;1
435;234;202;73;land;true;forest;1
436;217;249;99;land;false;mountain;1
437;161;244;148;land;false;forest;1
438;183;125;204;land;false;forest;1
439;213;66;243;land;false;forest;1
440;81;210;224;land;false;forest;1
441;203;199;168;land;false;plains;1
442;141;167;203;land;false;forest;1
443;207;209;203;land;false;forest;1
444;243;99;186;land;false;jungle;1
445;253;18;239;land;false;forest;1
446;220;230;140;land;false;mountain;1
447;213;242;217;land;false;jungle;1
448;184;226;245;land;false;mountain;1
449;204;228;129;land;false;forest;1
450;192;98;237;land;false;forest;1
451;248;183;123;land;false;desert;1
452;117;219;247;land;false;plains;1
453;231;200;150;land;false;plains;1
454;49;215;249;land;false;marsh;1
455;207;185;125;land;false;forest;1
456;224;206;110;land;false;mountain;1
457;178;117;220;land;false;mountain;1
458;183;96;242;land;false;forest;1
459;254;247;28;land;false;marsh;1
460;152;158;201;land;false;mountain;1
461;250;229;83;land;false;plains;1
462;174;198;169;land;false;forest;1
463;243;164;111;land;false;forest;1
464;190;209;115;land;false;forest;1
465;218;175;234;land;false;marsh;1
466;241;128;162;land;false;mountain;1
467;185;179;182;land;false;forest;1
468;244;104;208;land;false;forest;1
469;202;105;221;land;false;mountain;1
470;228;100;191;land;false;plains;1
471;154;195;171;land;false;plains;1
472;189;138;243;land;false;mountain;1
473;248;237;66;land;false;plains;1
474;177;204;140;land;false;mountain;1
475;109;205;215;land;false;plains;1
476;217;228;203;land;false;mountain;1
477;208;133;238;land;false;forest;1
478;245;202;224;land;false;plains;1
479;217;202;84;land;false;plains;1
480;57;241;238;land;false;hills;1
481;238;236;228;land;false;hills;1
482;83;236;229;land;false;desert;1
483;223;201;194;land;false;forest;1
484;151;216;222;land;false;forest;1
485;162;188;152;land;false;mountain;1
486;204;147;179;land;false;forest;1
487;148;236;185;land;true;forest;1
488;186;238;84;land;false;forest;1
489;236;234;116;land;false;forest;1
490;127;139;242;land;true;plains;1
491;236;163;169;land;false;marsh;1
492;243;183;204;land;false;plains;1
493;250;214;91;land;false;forest;1
494;226;240;88;land;false;desert;1
495;191;253;58;land;false;mountain;1
496;209;209;117;land;false;forest;1
497;232;157;165;land;true;forest;1
498;175;171;197;land;true;plains;1
499;201;218;103;land;false;mountain;1
500;238;221;53;land;false;mountain;1
501;204;248;97;land;false;forest;1
502;176;177;211;land;false;mountain;1
503;123;251;143;land;true;jungle;1
504;224;152;135;land;false;mountain;1
505;220;172;120;land;false;desert;1
506;114;193;238;land;false;plains;1
507;235;254;140;land;false;forest;1
508;172;234;213;land;false;plains;1
509;196;194;142;land;false;plains;1
510;154;234;196;land;false;mountain;1
511;155;175;195;land;false;mountain;1
512;184;187;194;land;false;plains;1
513;237;231;207;land;false;forest;1
514;215;195;112;land;false;plains;1
515;246;173;173;land;false;plains;1
516;128;184;241;land;false;plains;1
517;221;226;136;land;false;plains;1
518;248;84;238;land;false;plains;1
519;165;240;116;land;false;marsh;1
520;212;92;232;land;true;plains;1
521;217;124;224;land;false;plains;1
522;161;232;112;land;false;mountain;1
523;204;125;172;land;false;forest;1
524;215;71;224;land;false;mountain;1
525;96;212;215;land;false;forest;1
526;248;217;147;land;false;plains;1
527;74;245;183;land;false;plains;1
528;177;102;254;land;false;forest;1
529;203;142;157;land;false;marsh;1
530;179;231;117;land;false;mountain;1
531;170;213;202;land;false;desert;1
532;69;248;197;land;true;plains;1
533;216;238;108;land;false;mountain;1
534;149;152;225;land;false;plains;1
535;214;226;201;land;false;mountain;1
536;121;170;224;land;false;plains;1
537;210;82;251;land;false;forest;1
538;232;237;55;land;false;forest;1
539;214;254;167;land;false;mountain;1
540;85;239;243;land;false;mountain;1
541;227;253;168;land;false;forest;1
542;123;185;223;land;false;plains;1
543;246;231;213;land;true;mountain;1
544;218;114;213;land;false;mountain;1
545;220;146;135;land;false;mountain;1
546;131;196;249;land;false;desert;1
547;221;187;184;land;false;marsh;1
548;136;146;221;land;false;jungle;1
549;156;197;248;land;false;hills;1
550;73;206;227;land;false;plains;1
551;73;242;204;land;false;plains;1
552;143;252;229;land;false;plains;1
553;239;104;235;land;false;mountain;1
554;248;194;238;land;false;plains;1
555;238;189;136;land;false;forest;1
556;120;177;229;land;false;plains;1
557;88;247;212;land;false;mountain;1
558;195;232;97;land;false;plains;1
559;178;160;198;land;true;plains;1
560;103;212;194;land;false;forest;1
561;198;158;251;land;false;mountain;1
562;108;203;239;land;false;plains;1
563;172;138;225;land;false;plains;1
564;117;174;235;land;false;marsh;1
565;53;234;239;land;false;mountain;1
566;227;193;246;land;false;forest;1
567;116;184;230;land;false;jungle;1
568;203;177;188;land;false;mountain;1
569;179;196;246;land;false;mountain;1
570;211;193;222;land;false;plains;1
571;183;248;77;land;true;plains;1
572;173;253;197;land;false;mountain;1
573;85;220;240;land;false;plains;1
574;228;204;139;land;false;desert;1
575;220;243;121;land;false;plains;1
576;179;241;187;land;false;plains;1
577;204;205;146;land;false;marsh;1
578;176;181;198;land;false;plains;1
579;235;141;151;land;false;mountain;1
580;204;193;207;land;false;mountain;1
581;251;147;232;land;false;forest;1
582;202;234;225;land;false;plains;1
583;202;238;146;land;false;plains;1
584;222;131;198;land;false;mountain;1
585;211;191;246;land;false;mountain;1
586;161;242;253;land;false;plains;1
587;231;198;99;land;false;forest;1
588;237;129;250;land;false;desert;1
589;227;41;241;land;false;mountain;1
590;155;232;170;land;false;hills;1
591;138;239;156;land;false;plains;1
592;98;235;232;land;false;plains;1
593;113;228;176;land;false;mountain;1
594;230;182;222;land;false;plains;1
595;250;179;216;land;false;plains;1
596;180;79;251;land;false;forest;1
597;246;248;39;land;false;forest;1
598;216;184;246;land;true;desert;1
599;150;227;230;land;false;forest;1
600;218;219;154;land;false;plains;1
601;239;137;131;land;false;forest;1
602;120;248;200;land;false;forest;1
603;179;212;201;land;false;forest;1
604;229;218;137;land;true;plains;1
605;196;235;230;land;false;plains;1
606;130;220;248;land;false;desert;1
607;100;245;179;land;false;forest;1
608;242;240;240;land;false;desert;1
609;235;187;97;land;false;mountain;1
610;157;216;216;land;false;plains;1
611;132;182;192;land;false;plains;1
612;252;88;221;land;false;mountain;1
613;166;146;197;land;false;forest;1
614;210;203;142;land;false;forest;1
615;191;147;254;land;false;plains;1
616;176;252;206;land;false;mountain;1
617;72;200;243;land;false;desert;1
618;221;187;172;land;false;mountain;1
619;208;181;140;land;false;plains;1
620;249;65;206;land;false;desert;1
621;188;203;119;land;false;plains;1
622;224;57;229;land;true;marsh;1
623;222;165;154;land;false;forest;1
624;208;139;158;land;false;forest;1
625;174;202;158;land;false;plains;1
626;220;159;132;land;false;forest;1
627;42;237;250;land;false;forest;1
628;211;205;148;land;false;plains;1
629;178;215;199;land;false;marsh;1
630;185;205;211;land;false;mountain;1
631;146;193;170;land;false;desert;1
632;233;219;145;land;false;mountain;1
633;234;240;38;land;false;forest;1
634;172;232;205;land;false;hills;1
635;175;241;211;land;false;mountain;1
636;231;240;110;land;false;plains;1
637;166;136;237;land;false;plains;1
638;101;189;219;land;false;mountain;1
639;229;81;212;land;false;forest;1
640;244;174;121;land;false;forest;1
641;219;212;150;land;false;forest;1
642;105;244;167;land;false;mountain;1
643;246;199;124;land;false;forest;1
644;214;196;204;land;false;plains;1
645;232;56;227;land;false;marsh;1
646;253;138;149;land;false;forest;1
647;133;252;220;land;false;jungle;1
648;209;242;173;land;false;plains;1
649;241;252;217;land;false;forest;1
650;227;230;88;land;false;mountain;1
651;168;213;204;land;false;mountain;1
652;252;162;113;land;false;forest;1
653;194;196;239;land;false;plains;1
654;158;237;171;land;false;forest;1
655;113;247;173;land;false;desert;1
656;157;188;238;land;false;desert;1
657;186;216;233;land;false;desert;1
658;181;196;232;land;false;plains;1
659;115;213;213;land;false;desert;1
660;166;189;215;land;false;jungle;1
661;184;243;137;land;false;forest;1
662;200;194;112;land;false;forest;1
663;134;246;144;land;false;plains;1
664;166;129;240;land;false;forest;1
665;122;195;214;land;false;mountain;1
666;198;240;172;land;false;plains;1
667;182;236;157;land;false;forest;1
668;221;191;127;land;false;hills;1
669;226;207;73;land;false;jungle;1
670;124;242;181;land;false;plains;1
671;179;171;199;land;false;mountain;1
672;145;187;219;land;false;hills;1
673;116;243;232;land;false;forest;1
674;118;243;199;land;false;forest;1
675;211;171;251;land;false;forest;1
676;138;173;204;land;false;forest;1
677;174;236;190;land;false;forest;1
678;154;246;240;land;false;plains;1
679;132;249;131;land;false;plains;1
680;221;214;213;land;false;marsh;1
681;32;239;237;land;false;plains;1
682;215;168;142;land;false;mountain;1
683;204;172;193;land;false;plains;1
684;220;63;238;land;false;hills;1
685;169;129;235;land;false;mountain;1
686;235;199;82;land;false;forest;1
687;235;210;71;land;false;plains;1
688;218;250;88;land;false;forest;1
689;242;142;186;land;false;plains;1
690;164;151;254;land;false;hills;1
691;189;240;219;land;false;forest;1
692;247;253;219;land;false;hills;1
693;153;224;241;land;false;plains;1
694;210;178;203;land;false;mountain;1
695;44;219;248;land;false;plains;1
696;193;69;245;land;false;plains;1
697;106;206;219;land;false;mountain;1
698;160;164;214;land;true;plains;1
699;205;243;197;land;false;plains;1
700;248;178;135;land;false;plains;1
701;208;221;84;land;false;forest;1
702;253;242;39;land;false;plains;1
703;154;232;167;land;false;mountain;1
704;248;203;152;land;false;plains;1
705;134;249;220;land;false;plains;1
706;246;47;238;land;false;forest;1
707;163;204;141;land;false;plains;1
708;201;98;249;land;false;plains;1
709;220;245;179;land;false;mountain;1
710;197;184;211;land;true;desert;1
711;233;106;165;land;false;hills;1
712;241;60;205;land;false;forest;1
713;236;191;148;land;false;plains;1
714;192;208;244;land;false;plains;1
715;195;214;103;land;false;plains;1
716;210;230;84;land;false;forest;1
717;92;249;220;land;false;plains;1
718;152;236;146;land;false;plains;1
719;210;202;180;land;false;jungle;1
720;240;152;197;land;false;mountain;1
721;191;215;132;land;false;plains;1
722;200;218;104;land;false;mountain;1
723;152;166;187;land;false;jungle;1
724;216;126;175;land;false;forest;1
725;100;213;232;land;false;forest;1
726;37;235;233;land;false;plains;1
727;212;199;95;land;false;hills;1
728;208;180;220;land;false;desert;1
729;113;249;146;land;false;forest;1
730;190;249;155;land;false;mountain;1
731;240;172;106;land;false;plains;1
732;127;227;184;land;false;plains;1
733;224;150;187;land;false;desert;1
734;236;184;110;land;true;plains;1
735;22;251;235;land;false;jungle;1
736;252;18;241;land;false;mountain;1
737;219;161;245;land;false;mountain;1
738;169;237;244;land;false;forest;1
739;211;101;213;land;false;hills;1
740;167;197;237;land;false;forest;1
741;234;181;173;land;false;plains;1
742;202;202;235;land;false;mountain;1
743;200;242;251;land;false;plains;1
744;240;226;243;land;false;mountain;1
745;194;231;173;land;false;plains;1
746;227;206;71;land;false;mountain;1
747;189;202;240;land;false;mountain;1
748;169;166;239;land;true;plains;1
749;179;214;158;land;false;plains;1
750;250;108;223;land;false;forest;1
751;229;202;151;land;false;plains;1
752;161;201;183;land;false;forest;1
753;247;244;168;land;false;mountain;1
754;238;167;101;land;false;forest;1
755;231;239;85;land;false;marsh;1
756;196;246;72;land;false;forest;1
757;253;234;93;land;false;plains;1
758;195;226;245;land;false;forest;1
759;223;243;202;land;false;plains;1
760;238;199;188;land;false;hills;1
761;208;126;214;land;false;plains;1
762;229;202;185;land;false;forest;1
763;238;191;98;land;false;forest;1
764;216;227;184;land;false;desert;1
765;17;248;238;land;false;plains;1
766;240;102;193;land;false;marsh;1
767;212;181;125;land;false;mountain;1
768;114;251;220;land;false;mountain;1
769;225;222;56;land;false;desert;1
770;194;226;176;land;false;forest;1
771;117;240;214;land;true;plains;1
772;228;68;233;land;true;marsh;1
773;160;236;209;land;false;plains;1
774;207;169;220;land;false;plains;1
775;132;250;218;land;false;plains;1
776;185;249;169;land;false;marsh;1
777;241;228;158;land;true;plains;1
778;159;179;175;land;false;forest;1
779;202;166;219;land;true;desert;1
780;159;247;102;land;false;mountain;1
781;182;144;232;land;false;marsh;1
782;242;38;244;land;false;forest;1
783;79;196;241;land;false;plains;1
784;207;251;126;land;false;desert;1
785;215;125;178;land;false;plains;1
786;165;228;253;land;false;forest;1
787;179;229;153;land;true;plains;1
788;241;96;164;land;false;forest;1
789;224;175;196;land;false;marsh;1
790;198;174;149;land;false;forest;1
791;180;212;187;land;false;plains;1
792;33;244;243;land;false;mountain;1
793;236;216;177;land;false;desert;1
794;91;246;176;land;false;plains;1
795;180;221;199;land;false;forest;1
796;219;151;160;land;false;mountain;1
797;245;126;250;land;false;forest;1
798;223;151;156;land;false;forest;1
799;180;210;222;land;false;plains;1
800;248;215;192;land;false;hills;1
801;55;243;243;land;false;forest;1
802;202;194;126;land;false;plains;1
803;96;229;242;land;false;forest;1
804;147;140;232;land;false;plains;1
805;247;106;149;land;false;plains;1
806;210;246;109;land;false;marsh;1
807;241;72;213;land;false;mountain;1
808;188;122;202;land;false;plains;1
